"","year","season","position","Probability_Threshold","value"
"48",2011,"critical","MC","Medium",97.7853881278539
"49",2012,"non_critical","MC","Medium",98.3037340619308
"50",2012,"critical","MC","Medium",98.3037340619308
"51",2013,"non_critical","MC","Medium",99.189497716895
"52",2013,"critical","MC","Medium",99.189497716895
"53",2014,"non_critical","MC","Medium",98.6872146118721
"54",2014,"critical","MC","Medium",98.6872146118721
"55",2015,"non_critical","MC","Medium",99.1095890410959
"56",2015,"critical","MC","Medium",99.1095890410959
"57",2016,"non_critical","MC","Medium",98.4631147540984
"58",2016,"critical","MC","Medium",98.4631147540984
"59",2017,"non_critical","MC","Medium",97.1153846153846
"60",2017,"critical","MC","Medium",97.1153846153846
"61",2010,"non_critical","LOB","Medium",0
"62",2011,"non_critical","LOB","Medium",0
"63",2011,"critical","LOB","Medium",0
"64",2012,"non_critical","LOB","Medium",0
"65",2012,"critical","LOB","Medium",0
"66",2013,"non_critical","LOB","Medium",0
"67",2013,"critical","LOB","Medium",0
"68",2014,"non_critical","LOB","Medium",0
"69",2014,"critical","LOB","Medium",0
"70",2015,"non_critical","LOB","Medium",0
"71",2015,"critical","LOB","Medium",0
"72",2016,"non_critical","LOB","Medium",0
"73",2016,"critical","LOB","Medium",0
"74",2017,"non_critical","LOB","Medium",0
"75",2017,"critical","LOB","Medium",0
"76",2010,"non_critical","ROB","Medium",99.9093792478478
"77",2011,"non_critical","ROB","Medium",99.851598173516
"78",2011,"critical","ROB","Medium",99.851598173516
"79",2012,"non_critical","ROB","Medium",99.9430783242259
"80",2012,"critical","ROB","Medium",99.9430783242259
"81",2013,"non_critical","ROB","Medium",100
"82",2013,"critical","ROB","Medium",100
"83",2014,"non_critical","ROB","Medium",99.8858447488584
"84",2014,"critical","ROB","Medium",99.8858447488584
"85",2015,"non_critical","ROB","Medium",100
"86",2015,"critical","ROB","Medium",100
"87",2016,"non_critical","ROB","Medium",99.8633879781421
"88",2016,"critical","ROB","Medium",99.8633879781421
"89",2017,"non_critical","ROB","Medium",99.8015873015873
"90",2017,"critical","ROB","Medium",99.8015873015873
"91",2010,"non_critical","MC","High",0
"92",2011,"non_critical","MC","High",0
"93",2011,"critical","MC","High",0
"94",2012,"non_critical","MC","High",0
"95",2012,"critical","MC","High",0
"96",2013,"non_critical","MC","High",0
"97",2013,"critical","MC","High",0
"98",2014,"non_critical","MC","High",0
"99",2014,"critical","MC","High",0
"100",2015,"non_critical","MC","High",0
"101",2015,"critical","MC","High",0
"102",2016,"non_critical","MC","High",0
"103",2016,"critical","MC","High",0
"104",2017,"non_critical","MC","High",0
"105",2017,"critical","MC","High",0
"106",2010,"non_critical","LOB","High",0
"107",2011,"non_critical","LOB","High",0
"108",2011,"critical","LOB","High",0
"109",2012,"non_critical","LOB","High",0
"110",2012,"critical","LOB","High",0
"111",2013,"non_critical","LOB","High",0
"112",2013,"critical","LOB","High",0
"113",2014,"non_critical","LOB","High",0
"114",2014,"critical","LOB","High",0
"115",2015,"non_critical","LOB","High",0
"116",2015,"critical","LOB","High",0
"117",2016,"non_critical","LOB","High",0
"118",2016,"critical","LOB","High",0
"119",2017,"non_critical","LOB","High",0
"120",2017,"critical","LOB","High",0
"121",2010,"non_critical","ROB","High",92.4784775713638
"122",2011,"non_critical","ROB","High",98.1050228310502
"123",2011,"critical","ROB","High",98.1050228310502
"124",2012,"non_critical","ROB","High",98.5769581056466
"125",2012,"critical","ROB","High",98.5769581056466
"126",2013,"non_critical","ROB","High",99.3493150684932
"127",2013,"critical","ROB","High",99.3493150684932
"128",2014,"non_critical","ROB","High",98.8127853881278
"129",2014,"critical","ROB","High",98.8127853881278
"130",2015,"non_critical","ROB","High",99.3493150684932
"131",2015,"critical","ROB","High",99.3493150684932
"132",2016,"non_critical","ROB","High",98.7135701275046
"133",2016,"critical","ROB","High",98.7135701275046
"134",2017,"non_critical","ROB","High",97.6800976800977
"135",2017,"critical","ROB","High",97.6800976800977
"136",2010,"non_critical","MC","Low.Seasonal",96.9642048028999
"137",2011,"non_critical","MC","Low.Seasonal",98.5347985347985
"138",2011,"critical","MC","Low.Seasonal",100
"139",2012,"non_critical","MC","Low.Seasonal",99.4535519125683
"140",2012,"critical","MC","Low.Seasonal",99.7267759562842
"141",2013,"non_critical","MC","Low.Seasonal",99.7710622710623
"142",2013,"critical","MC","Low.Seasonal",100
"143",2014,"non_critical","MC","Low.Seasonal",99.0155677655678
"144",2014,"critical","MC","Low.Seasonal",99.9772313296903
"145",2015,"non_critical","MC","Low.Seasonal",99.8168498168498
"146",2015,"critical","MC","Low.Seasonal",99.9544626593807
"147",2016,"non_critical","MC","Low.Seasonal",98.9071038251366
"148",2016,"critical","MC","Low.Seasonal",100
"149",2017,"non_critical","MC","Low.Seasonal",97.5462962962963
"150",2017,"critical","MC","Low.Seasonal",100
"151",2010,"non_critical","LOB","Low.Seasonal",0
"152",2011,"non_critical","LOB","Low.Seasonal",0
"153",2011,"critical","LOB","Low.Seasonal",0
"154",2012,"non_critical","LOB","Low.Seasonal",0
"155",2012,"critical","LOB","Low.Seasonal",0
"156",2013,"non_critical","LOB","Low.Seasonal",0
"157",2013,"critical","LOB","Low.Seasonal",0
"158",2014,"non_critical","LOB","Low.Seasonal",0
"159",2014,"critical","LOB","Low.Seasonal",0
"160",2015,"non_critical","LOB","Low.Seasonal",0.0915750915750916
"161",2015,"critical","LOB","Low.Seasonal",0
"162",2016,"non_critical","LOB","Low.Seasonal",0
"163",2016,"critical","LOB","Low.Seasonal",0
"164",2017,"non_critical","LOB","Low.Seasonal",0
"165",2017,"critical","LOB","Low.Seasonal",0
"166",2010,"non_critical","ROB","Low.Seasonal",100
"167",2011,"non_critical","ROB","Low.Seasonal",99.9771062271062
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",100
"170",2012,"critical","ROB","Low.Seasonal",100
"171",2013,"non_critical","ROB","Low.Seasonal",100
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",100
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",100
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",100
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",100
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",91.2550974173086
"182",2011,"non_critical","MC","Medium.Seasonal",95.8104395604396
"183",2011,"critical","MC","Medium.Seasonal",99.7495446265938
"184",2012,"non_critical","MC","Medium.Seasonal",97.1766848816029
"185",2012,"critical","MC","Medium.Seasonal",99.4307832422586
"186",2013,"non_critical","MC","Medium.Seasonal",98.6492673992674
"187",2013,"critical","MC","Medium.Seasonal",99.7267759562842
"188",2014,"non_critical","MC","Medium.Seasonal",97.481684981685
"189",2014,"critical","MC","Medium.Seasonal",99.8861566484517
"190",2015,"non_critical","MC","Medium.Seasonal",98.4203296703297
"191",2015,"critical","MC","Medium.Seasonal",99.7950819672131
"192",2016,"non_critical","MC","Medium.Seasonal",97.1766848816029
"193",2016,"critical","MC","Medium.Seasonal",99.7495446265938
"194",2017,"non_critical","MC","Medium.Seasonal",91.4351851851852
"195",2017,"critical","MC","Medium.Seasonal",99.9089253187614
"196",2010,"non_critical","LOB","Medium.Seasonal",0
"197",2011,"non_critical","LOB","Medium.Seasonal",0
"198",2011,"critical","LOB","Medium.Seasonal",0
"199",2012,"non_critical","LOB","Medium.Seasonal",0
"200",2012,"critical","LOB","Medium.Seasonal",0
"201",2013,"non_critical","LOB","Medium.Seasonal",0
"202",2013,"critical","LOB","Medium.Seasonal",0
"203",2014,"non_critical","LOB","Medium.Seasonal",0
"204",2014,"critical","LOB","Medium.Seasonal",0
"205",2015,"non_critical","LOB","Medium.Seasonal",0
"206",2015,"critical","LOB","Medium.Seasonal",0
"207",2016,"non_critical","LOB","Medium.Seasonal",0
"208",2016,"critical","LOB","Medium.Seasonal",0
"209",2017,"non_critical","LOB","Medium.Seasonal",0
"210",2017,"critical","LOB","Medium.Seasonal",0
"211",2010,"non_critical","ROB","Medium.Seasonal",99.9093792478478
"212",2011,"non_critical","ROB","Medium.Seasonal",99.7023809523809
"213",2011,"critical","ROB","Medium.Seasonal",100
"214",2012,"non_critical","ROB","Medium.Seasonal",99.931693989071
"215",2012,"critical","ROB","Medium.Seasonal",99.9544626593807
"216",2013,"non_critical","ROB","Medium.Seasonal",100
"217",2013,"critical","ROB","Medium.Seasonal",100
"218",2014,"non_critical","ROB","Medium.Seasonal",99.7710622710623
"219",2014,"critical","ROB","Medium.Seasonal",100
"220",2015,"non_critical","ROB","Medium.Seasonal",100
"221",2015,"critical","ROB","Medium.Seasonal",100
"222",2016,"non_critical","ROB","Medium.Seasonal",99.7267759562842
"223",2016,"critical","ROB","Medium.Seasonal",100
"224",2017,"non_critical","ROB","Medium.Seasonal",99.3981481481482
"225",2017,"critical","ROB","Medium.Seasonal",100
"226",2010,"non_critical","MC","High.Seasonal",0
"227",2011,"non_critical","MC","High.Seasonal",0
"228",2011,"critical","MC","High.Seasonal",0
"229",2012,"non_critical","MC","High.Seasonal",0
"230",2012,"critical","MC","High.Seasonal",0
"231",2013,"non_critical","MC","High.Seasonal",0
"232",2013,"critical","MC","High.Seasonal",0
"233",2014,"non_critical","MC","High.Seasonal",0
"234",2014,"critical","MC","High.Seasonal",0
"235",2015,"non_critical","MC","High.Seasonal",0
"236",2015,"critical","MC","High.Seasonal",0
"237",2016,"non_critical","MC","High.Seasonal",0
"238",2016,"critical","MC","High.Seasonal",0
"239",2017,"non_critical","MC","High.Seasonal",0
"240",2017,"critical","MC","High.Seasonal",0
"241",2010,"non_critical","LOB","High.Seasonal",0
"242",2011,"non_critical","LOB","High.Seasonal",0
"243",2011,"critical","LOB","High.Seasonal",0
"244",2012,"non_critical","LOB","High.Seasonal",0
"245",2012,"critical","LOB","High.Seasonal",0
"246",2013,"non_critical","LOB","High.Seasonal",0
"247",2013,"critical","LOB","High.Seasonal",0
"248",2014,"non_critical","LOB","High.Seasonal",0
"249",2014,"critical","LOB","High.Seasonal",0
"250",2015,"non_critical","LOB","High.Seasonal",0
"251",2015,"critical","LOB","High.Seasonal",0
"252",2016,"non_critical","LOB","High.Seasonal",0
"253",2016,"critical","LOB","High.Seasonal",0
"254",2017,"non_critical","LOB","High.Seasonal",0
"255",2017,"critical","LOB","High.Seasonal",0
"256",2010,"non_critical","ROB","High.Seasonal",92.4784775713638
"257",2011,"non_critical","ROB","High.Seasonal",96.3827838827839
"258",2011,"critical","ROB","High.Seasonal",99.8178506375228
"259",2012,"non_critical","ROB","High.Seasonal",97.6775956284153
"260",2012,"critical","ROB","High.Seasonal",99.476320582878
"261",2013,"non_critical","ROB","High.Seasonal",98.9468864468865
"262",2013,"critical","ROB","High.Seasonal",99.7495446265938
"263",2014,"non_critical","ROB","High.Seasonal",97.6877289377289
"264",2014,"critical","ROB","High.Seasonal",99.931693989071
"265",2015,"non_critical","ROB","High.Seasonal",98.8553113553114
"266",2015,"critical","ROB","High.Seasonal",99.8406193078324
"267",2016,"non_critical","ROB","High.Seasonal",97.5182149362477
"268",2016,"critical","ROB","High.Seasonal",99.9089253187614
"269",2017,"non_critical","ROB","High.Seasonal",93.0555555555556
"270",2017,"critical","ROB","High.Seasonal",99.9544626593807
